date,ad_unit,adx_impressions,adx_revenue,avg_adx_cpm
2024/2/6,p_firestorage_728x90_headerdl_1367_am_05,82,13,161
2024/2/6,p_firestorage_970x90_headermember_1367_am_11,5151,1317,256
2024/2/6,p_firestorage_970x90_middle1stdl_1367_am_06,1276,142,112
2024/2/6,p_firestorage_970x90_middle2nddl_1367_am_09,192,27,141
2024/2/6,p_firestorage_300x600_right2nddl_1367_am_10,165,9,54
2024/2/6,p_fishingmax_300x250_archive-l_23946,2306,46,20
2024/2/6,p_fishingmax_300x250_archive-r_23946,1962,16,8
2024/2/6,p_fishingmax_300x250_kijishita-l_23946,1890,39,21
2024/2/6,p_fishingmax_300x250_kijishita-r_23946,1537,23,15
2024/2/6,p_fishingmax_300x250_kijiue-l_23946,3154,117,37
2024/2/6,p_fishingmax_300x250_kijiue-r_23946,2737,75,27
2024/2/6,p_fishingmax_300x250_ichiranaidaleft_23946,2085,47,22
2024/2/6,p_fishingmax_300x250_ichiranaidaright_23946,1664,24,14
2024/2/6,p_footballtribe_300x600_pc-commentraning-sita_29444,2026,211,104
2024/2/6,p_footballtribe_300x600_pc-kijinaka-migicolum-akusesuranking-ue_29444,1510,70,47
2024/2/6,p_footballtribe_300x250_pc-commentransita-kanrenkiji-ue-2_29444,1520,55,36
2024/2/6,p_footballtribe_300x250_pc-kijinaka-1-browsi1_29444,2135,65,30
2024/2/6,p_footballtribe_300x250_pc-kijinaka-1-browsi2_29444,2026,63,31
2024/2/6,p_footballtribe_300x250_pc-kijinaka-1_29444,1513,79,52
2024/2/6,p_footballtribe_300x250_pc-kijinaka-2-browsi1_29444,2303,73,32
2024/2/6,p_footballtribe_300x250_pc-kijinaka-2-browsi2_29444,2066,60,29
2024/2/6,p_footballtribe_300x250_pc-kijinaka-2_29444,2168,83,38
2024/2/6,p_footballtribe_300x250_pc-kijisitakannrennkijiue-rectangle_29444,1590,74,47
2024/2/6,p_footballtribe_728x90_pc-kijinaka-headder_29444,1260,33,26
2024/2/6,p_footballtribe_728x90_pc-overlay_29444,2454,102,42
2024/2/6,p_footballtribe_970x250_pc-kijinaka-taitoruue-billboard_29444,1241,251,202
2024/2/6,p_flatplat_728x90_overlay_29305,48,0,5
2024/2/6,p_flatplat_160x600_fluct-05_29305,32,0,8
2024/2/6,p_flyteam_728x90_header_22876,19546,549,28
2024/2/6,p_fukui-tv_728x90_overlay_30792,1288,72,56
2024/2/6,p_fukui-tv_300x250_inline1_30792,960,44,45
2024/2/6,p_fukui-tv_300x250_inline2_30792,700,23,33
2024/2/6,p_fukui-tv_300x250_top-1st_30792,212,7,34
2024/2/6,p_fukui-tv_300x250_top-2nd_30792,805,22,28
2024/2/6,p_fukui-tv_300x250_top-3rd_30792,627,16,25
2024/2/6,p_gamerstand_728x90_pcheader_24473,6217,95,15
2024/2/6,p_gamerswiki_300x600_leftcolumn_23290,2338,127,54
2024/2/6,p_gamerswiki_300x250_kiji1_23290,1781,48,27
2024/2/6,p_gamerswiki_300x250_kiji2_23290,1657,37,22
2024/2/6,p_gamerswiki_300x250_kijinaka1_23290,1157,54,46
2024/2/6,p_gamerswiki_300x250_kijinaka2_23290,171,5,27
2024/2/6,p_gamerswiki_728x90_overlay_23290,3006,123,41
2024/2/6,p_gamerswiki_970x250_kijiue_23290,2984,98,33
2024/2/6,p_gampa_300x250_300-250-footer-Warau-GP-PC_29945,52,1,17
2024/2/6,p_gampa_300x250_300-250-footer01-Warau-GP-PC_29945,1299,21,16
2024/2/6,p_gampa_300x250_300-250-footer02-Warau-GP-PC_29945,856,13,15
2024/2/6,p_gampa_300x600_300-600-header-Warau-GP-PC_29945,3628,103,28
2024/2/6,p_gemmed_300x250_r--column2_27610,1,0,17
2024/2/6,p_gemmed_300x250_right-1_27610,1,0,12
2024/2/6,p_genkimama_300x250_kiji1_11202,607,119,196
2024/2/6,p_genkimama_300x250_kiji2_11202,526,77,147
2024/2/6,p_genkimama_300x250_right1st_11202,512,60,116
2024/2/6,p_genkimama_300x600_right2nd_11202,247,36,146
2024/2/6,p_gina_300x600_right_29995,163,4,26
2024/2/6,p_gina_300x250_articlelistmiddle-left_29995,86,2,18
2024/2/6,p_gina_300x250_articlelistmiddle-right_29995,56,1,26
2024/2/6,p_gina_300x250_articlelistshita-left_29995,86,1,16
2024/2/6,p_gina_300x250_articlelistshita-right_29995,61,1,23
2024/2/6,p_gina_300x250_kijishita-migi_29995,180,7,38
2024/2/6,p_gina_300x250_kijishita-hidari_29995,182,6,35
2024/2/6,p_gina_300x250_membersshita-left_29995,5,0,14
2024/2/6,p_gina_300x250_membersshita-right_29995,6,0,11
2024/2/6,p_gina_300x250_prearticle-buttonshita-left_29995,134,3,26
2024/2/6,p_gina_300x250_prearticle-buttonshita-right_29995,182,6,32
2024/2/6,p_gina_300x250_prearticle-galleryshita-right-left_29995,120,3,29
2024/2/6,p_gina_300x250_prearticle-galleryshita-right_29995,115,3,23
2024/2/6,p_gina_300x250_profileshita-left_29995,3,0,26
2024/2/6,p_gina_300x250_profileshita-right_29995,2,0,32
2024/2/6,p_gina_300x250_top-movieshita-left_29995,19,0,16
2024/2/6,p_gina_300x250_top-movieshita-right_29995,26,0,15
2024/2/6,p_gina_300x250_top-beautyshita-left_29995,23,0,20
2024/2/6,p_gina_300x250_top-beautyshita-right_29995,24,1,21
2024/2/6,p_gina_300x250_uranaikekkashita-left_29995,2,0,86
2024/2/6,p_gina_300x250_uranaikekkashita-right_29995,1,0,120
2024/2/6,p_gina_300x250_uranaiinputshita-left_29995,2,0,102
2024/2/6,p_gina_300x250_uranaiinputshita-right_29995,1,0,46
2024/2/6,p_gisele_300x250_related-upper-left_30285,2529,184,73
2024/2/6,p_gisele_300x250_related-upper-right_30285,2366,158,67
2024/2/6,p_gisele_300x600_kijinaka_30285,1133,100,88
2024/2/6,p_goguynet.n_999x999_area-kiji-ichiran-nai_24619,38557,2291,59
2024/2/6,p_goguynet_728x90_overlay_24577,157726,6899,44
2024/2/6,p_goguynet_300x250_inline-middle1_24577,42950,1683,39
2024/2/6,p_goguynet_300x250_kijisita1st_24577,53325,1619,30
2024/2/6,p_goguynet_300x250_kijisita2nd_24577,44405,1345,30
2024/2/6,p_goguynet_300x600_rightbelow_24577,81646,6225,76
2024/2/6,p_goisunet_300x250_1strectangle_6224,1325,38,28
2024/2/6,p_gluglu_300x250_browsi4_28407,403,23,58
2024/2/6,p_gluglu_300x250_browsi5_28407,92,4,44
2024/2/6,p_gluglu_300x250_browsi6_28407,66,3,43
2024/2/6,p_gluglu_300x250_browsi1_28407,976,54,55
2024/2/6,p_gluglu_300x250_browsi2_28407,1034,53,52
2024/2/6,p_gluglu_300x250_browsi3_28407,376,22,58
2024/2/6,p_gluglu_300x250_kiji1_28407,2758,182,66
2024/2/6,p_gluglu_300x250_kiji2_28407,2468,154,62
2024/2/6,p_gluglu_300x250_right-2_28407,3615,235,65
2024/2/6,p_gluglu_300x250_right-3_28407,3642,182,50
2024/2/6,p_gluglu_300x250_rightcolumn1st_28407,1987,94,47
2024/2/6,p_gluglu_728x90_overlay_28407,2151,226,105
2024/2/6,p_grape2_300x250_kiji1_25444,18546,2423,131
2024/2/6,p_grape2_300x250_kiji2_25444,31195,2575,83
2024/2/6,p_grape2_300x250_right-2_25444,42133,1488,35
2024/2/6,p_grape2_300x250_right-3_25444,31642,1959,62
2024/2/6,p_grape2_300x250_rightcolumn1st_25444,23403,745,32
2024/2/6,p_grapps.browsivideo_640x360_browsivideo-instream_31009,3027,676,223
2024/2/6,p_grapps.generallink_300x600_manga-side3_31584,86301,1298,15
2024/2/6,p_grapps.generallink_300x600_manga-side1_31584,106448,1046,10
2024/2/6,p_grapps.generallink_300x600_manga-side2_31584,55816,965,17
2024/2/6,p_grapps.generallink_970x250_columnbillboardtop_31584,3049,168,55
2024/2/6,p_hamazo_300x250_middle1starticle_12600,442,27,61
2024/2/6,p_hamazo_300x250_middle2ndarticle_12600,571,24,42
2024/2/6,p_hamazo_336x280_kijisita_12600,259,7,28
2024/2/6,p_hanakotobayurai.pc_300x250_kiji1_8604,789,11,14
2024/2/6,p_hanakotobayurai.pc_300x250_kiji2_8604,731,11,14
2024/2/6,p_hanakotobayurai.pc_300x250_kijiue_8604,999,25,25
2024/2/6,p_hanakotobayurai.pc_300x250_right-saijobu_8604,1980,33,17
2024/2/6,p_hanakotobayurai.pc_300x250_right-saikabu_8604,1915,28,15
2024/2/6,p_hajimete-sangokushi_300x250_kijinaka-1_20913,4,0,33
2024/2/6,p_hajimete-sangokushi_300x250_kijinaka-2_20913,3,0,34
2024/2/6,p_hajimete-sangokushi_728x90_overlay_20913,28,2,63
2024/2/6,p_happycamper_728x90_pc-overlay_27408,2589,192,74
2024/2/6,p_happycamper_300x250_browsi1_27408,2060,80,39
2024/2/6,p_happycamper_300x250_browsi2_27408,1665,48,29
2024/2/6,p_happycamper_300x250_browsi3_27408,1251,51,41
2024/2/6,p_happycamper_300x250_browsi4_27408,1123,40,35
2024/2/6,p_happycamper_300x250_browsi5_27408,629,27,43
2024/2/6,p_happycamper_300x250_browsi6_27408,587,20,34
2024/2/6,p_happycamper_300x250_pc-all-right-1st_27408,265,7,26
2024/2/6,p_happycamper_300x250_pc-article-inarticle-left_27408,4336,178,41
2024/2/6,p_happycamper_300x250_pc-article-inarticle-right_27408,3840,133,35
2024/2/6,p_happycamper_300x250_pc-article-underarticle-left_27408,2733,95,35
2024/2/6,p_happycamper_300x250_pc-article-underarticle-right_27408,2914,86,30
2024/2/6,p_happycamper_300x600_pc-all-right-2nd_27408,165,6,35
2024/2/6,p_harujournalpc_300x250_InsideArticle1_27355,114,3,27
2024/2/6,p_harujournalpc_300x250_kijisita1st_27355,200,2,10
2024/2/6,p_harujournalpc_300x250_swshita1_27355,194,5,27
2024/2/6,p_haryu_728x90_overlay_24334,2416,86,36
2024/2/6,p_hellowork-search_300x250_right1_29270,1441,121,84
2024/2/6,p_hint-pot_728x90_title_24206,24625,836,34
2024/2/6,p_hint-pot_970x250_gronavidown_24206,26437,971,37
2024/2/6,p_hint-pot_300x250_kijinaka_24206,5571,360,65
2024/2/6,p_hint-pot_300x600_right2nd_24206,30769,1424,46
2024/2/6,p_hint-pot_336x280_kiji1_24206,28934,2011,69
2024/2/6,p_hint-pot_336x280_kiji2_24206,29105,1632,56
2024/2/6,p_hint-pot_336x280_right3rd_24206,13862,356,26
2024/2/6,p_hint-pot_336x280_right1st_24206,15865,317,20
2024/2/6,p_hreadhometv_300x250_mainshita-display1_28247,356,9,25
2024/2/6,p_hreadhometv_300x250_mainshita-display2_28247,325,9,27
2024/2/6,p_hreadhometv_300x250_migiue-display_28247,352,14,39
2024/2/6,p_hreadhometv_300x250_migishita-display_28247,374,8,22
2024/2/6,p_hreadhometv_300x250_kijinaka-left4_28247,46,1,11
2024/2/6,p_hreadhometv_300x250_kijinaka-left1_28247,269,16,59
2024/2/6,p_hreadhometv_300x250_kijinaka-left2_28247,94,2,26
2024/2/6,p_hreadhometv_300x250_kijinaka-left3_28247,47,1,14
2024/2/6,p_hreadhometv_300x250_kijinaka-right3_28247,56,1,11
2024/2/6,p_hreadhometv_300x250_kijinaka-right1_28247,254,12,47
2024/2/6,p_hreadhometv_300x250_kijinaka-right2_28247,103,2,22
2024/2/6,p_hreadhometv_300x250_kijinaka-right4_28247,42,1,12
2024/2/6,p_htb.browsivideo_640x360_browsivideo-instream_31294,415,173,418
2024/2/6,p_htb_300x250_pc-ichimoni-ichioshidougapostshita-rightcolum-rectangle_30141,444,51,115
2024/2/6,p_htb_300x250_pc-kijinaka-rectangle1-left_30141,3371,319,95
2024/2/6,p_htb_300x250_pc-kijinaka-rectangle1-right_30141,3341,241,72
2024/2/6,p_htb_300x250_pc-onigiri-next-ue-rectangle-left_30141,80,8,98
2024/2/6,p_htb_300x250_pc-onigiri-next-ue-rectangle-right_30141,78,6,77
2024/2/6,p_htb_300x600_pc-right-colum_30141,2886,153,53
2024/2/6,p_htb_728x90_pc-overlay_30141,4113,286,70
2024/2/6,p_htb_728x90_pc-onigiiri-overlay_30141,73,6,78
2024/2/6,p_htb_728x90_pc-ichimoni-overlay_30141,353,31,88
2024/2/6,p_htb_970x250_pc-ichimoni-billboard_30141,204,16,77
2024/2/6,p_htbonlineshop_728x90_pc-overlay_30474,483,130,268
2024/2/6,p_huyosoku_300x250_PC-04_29106,17,0,5
2024/2/6,p_huyosoku_300x250_PC-05_29106,49,0,6
2024/2/6,p_huyosoku_300x250_PC-06_29106,41,0,5
2024/2/6,p_huyosoku_300x250_PC-07_29106,52,0,8
2024/2/6,p_huyosoku_300x250_PC-08_29106,33,0,8
2024/2/6,p_huyosoku_300x250_PC-01_29106,78,1,13
2024/2/6,p_huyosoku_300x250_PC-02_29106,55,0,9
2024/2/6,p_huyosoku_300x250_PC-03_29106,38,0,8
2024/2/6,p_hyugazaka46.pc_728x90_top-new-ue_25302,2297,39,17
2024/2/6,p_hyugazaka46.pc_300x250_top-right-ue_25302,2122,31,15
2024/2/6,p_inunokimochi_300x250_300-250-center1-Dog-PC_30056,589,6,10
2024/2/6,p_inunokimochi_300x250_300-250-center1-stamp-Dog-PC_30056,2376,20,8
2024/2/6,p_inunokimochi_300x250_300-250-center2-Dog-PC_30056,727,6,8
2024/2/6,p_inunokimochi_300x250_300-250-center2-stamp-Dog-PC_30056,1886,18,10
2024/2/6,p_inunokimochi_300x250_300-250-center3-Dog-PC_30056,4445,10,2
2024/2/6,p_inunokimochi_300x250_300-250-center4-Dog-PC_30056,1833,16,9
2024/2/6,p_inunokimochi_300x250_300-250-header-Dog-PC_30056,1017,11,11
2024/2/6,p_inunokimochi_300x250_center4th_30056,3021,9,3
2024/2/6,p_inunokimochi_300x250_center1st_30056,393,3,7
2024/2/6,p_inunokimochi_300x250_center2nd_30056,366,4,11
2024/2/6,p_inunokimochi_300x250_center3rd_30056,2726,8,3
2024/2/6,p_inunokimochi_300x600_300-600-side-Dog-article-PC_30056,1069,13,12
2024/2/6,p_inunokimochi_300x600_side_30056,638,2,4
2024/2/6,p_inunokimochi_728x90_728-90-overlay-Dog-PC-overlay_30056,6320,78,12
2024/2/6,p_inunokimochi_970x250_header2nd_30056,26221,107,4
2024/2/6,p_iphone.308413110_160x600_sidebar_6670,311,11,36
2024/2/6,p_iphone.308413110_300x250_kijisita2nd_6670,412,6,14
2024/2/6,p_iphone.308413110_300x250_kijisita_6670,405,5,12
2024/2/6,p_iphone.308413110_728x90_kijichuudan1st_6670,628,21,34
2024/2/6,p_itigekipc_300x250_pc-itigekichannnel-underleft_27066,357,3,7
2024/2/6,p_itigekipc_300x250_pc-itigekichannnel-underright_27066,385,4,10
2024/2/6,p_itigekipc_300x250_pc-kanrenkisyu-underleft_27066,706,7,11
2024/2/6,p_itigekipc_300x250_pc-kanrenkisyu-underright_27066,805,9,12
2024/2/6,p_itigekipc_300x250_pc-pachinko-001-left_27066,628,18,29
2024/2/6,p_itigekipc_300x250_pc-pachinko-001-right_27066,470,13,27
2024/2/6,p_itigekipc_300x250_pc-pachinko-002.2-left_27066,2,0,8
2024/2/6,p_itigekipc_300x250_pc-pachinko-002.2-right_27066,2,0,4
2024/2/6,p_itigekipc_300x250_pc-pachinko-003-left_27066,1010,29,29
2024/2/6,p_itigekipc_300x250_pc-pachinko-003-right_27066,789,18,23
2024/2/6,p_itigekipc_300x250_pc-report-002-left_27066,40,0,9
2024/2/6,p_itigekipc_300x250_pc-report-002-right_27066,39,0,7
2024/2/6,p_itigekipc_300x250_pc-slot-001-left_27066,2979,79,26
2024/2/6,p_itigekipc_300x250_pc-slot-001-right_27066,2299,53,23
2024/2/6,p_itigekipc_300x250_pc-slot-002.2-left_27066,1123,26,24
2024/2/6,p_itigekipc_300x250_pc-slot-002.2-right_27066,1411,24,17
2024/2/6,p_itigekipc_300x600_pc-rightsidebar_27066,3950,106,27
2024/2/6,p_itigekipc_728x90_overlay_27066,10383,241,23
2024/2/6,p_iyashitour_200x200_left-side-chuobu.tablet_5392,2644,35,13
2024/2/6,p_iyashitour_200x200_left-side-chuobu.pc_5392,2551,33,13
2024/2/6,p_iyashitour_200x200_left-side-saijobu.pc_5392,1401,22,16
2024/2/6,p_iyashitour_200x200_left-side-saijobu.tablet_5392,1338,18,13
2024/2/6,p_iyashitour_300x250_kiji1_5392,2028,44,22
2024/2/6,p_iyashitour_300x250_kiji2_5392,2144,35,16
2024/2/6,p_iyashitour_300x250_kijiue_5392,1356,74,54
2024/2/6,p_iyashitour_728x90_footer.pc_5392,1237,17,14
2024/2/6,p_iza.gliastudio_640x360_instream-5_31609,15,2,161
2024/2/6,p_jgto-interstitial_300x250_InterstitialADX_28723,387,419,1083
2024/2/6,p_jgto.browsivideo_640x360_browsivideo-instream_31408,3,0,148
2024/2/6,p_jgto_336x280_contentsue-left_28236,2758,193,70
2024/2/6,p_jgto_336x280_contentsue-right_28236,2662,118,44
2024/2/6,p_jgto_970x250_billboard_28236,2374,168,71
2024/2/6,p_jword_300x250_TOPP2nd_28040,932,21,22
2024/2/6,p_jword_300x600_TOPP3rd_28040,1079,25,24
2024/2/6,p_jukenbbs_728x90_kijinaka_29335,851,21,25
2024/2/6,p_jukenbbs_300x250_top-right_29335,6,0,16
2024/2/6,p_kandora-jidaigeki_728x90_header_27035,624,18,29
2024/2/6,p_kandora-jidaigeki_728x90_overlay_27035,1048,51,48
2024/2/6,p_kandora-jidaigeki_300x250_right-sidebar1_27035,1013,31,31
2024/2/6,p_kandora-jidaigeki_300x250_right-sidebar3_27035,993,31,31
2024/2/6,p_kanpari_160x600_sidebar_17812,1750,24,14
2024/2/6,p_kanpari_300x250_Interstitial_17812,15,1,94
2024/2/6,p_kanpari_300x250_rectangle01_17812,2555,52,20
2024/2/6,p_kanpari_300x250_rectangle02_17812,2227,39,17
2024/2/6,p_kanpari_300x250_rectangle2-01_17812,2182,39,18
2024/2/6,p_kanpari_300x250_rectangle2-02_17812,1672,26,15
2024/2/6,p_kanpari_300x250_rectangle3-01_17812,1115,19,17
2024/2/6,p_kanpari_300x250_rectangle3-02_17812,911,14,15
2024/2/6,p_kanpari_728x90_overlay_17812,2581,48,19
2024/2/6,p_kaikatsu_728x90_overlay_29278,160193,8980,56
2024/2/6,p_kaikatsu_300x250_kaikatu-topr1_29278,23599,356,15
2024/2/6,p_kakomonn_300x250_kijinaka-1_31010,2025,43,21
2024/2/6,p_kakomonn_300x250_kijinaka-2_31010,798,18,22
2024/2/6,p_khan_300x250_right-middle-banner_30435,28901,231,8
2024/2/6,p_konest_300x250_report-unit-banner_6106_DFP,2527,183,73
2024/2/6,p_konest_300x250_right1st_6106_DFP,1973,150,76
2024/2/6,p_konest_300x600_right2nd_6106_DFP,856,44,51
2024/2/6,p_konest_300x600_right2ndlist_6106_nowseoul,180,7,37
2024/2/6,p_konest_468x60_middle1st_6106_board_DFP,7,1,94
2024/2/6,p_konest_468x60_middle1st_6106_forum_DFP,7,0,15
2024/2/6,p_konest_480x320_middle1stlist_6106_nowseoul,196,11,56
2024/2/6,p_kosodatelife_300x250_InsideArticle1-2_26500,3683,111,30
2024/2/6,p_kosodatelife_300x250_InsideArticle1_26500,3514,125,36
2024/2/6,p_kosodatelife_300x250_InsideArticle2_26500,2370,66,28
2024/2/6,p_kosodatelife_300x250_kijinaka-4_26500,322,5,17
2024/2/6,p_kosodatelife_300x250_kijinaka-5_26500,168,2,13
2024/2/6,p_kosodatelife_300x250_kijinaka-3_26500,977,20,20
2024/2/6,p_kosodatelife_300x250_kijishita-2_26500,2457,69,28
2024/2/6,p_kosodatelife_300x250_kijisita_26500,2720,46,17
2024/2/6,p_kosodatelife_300x250_relatedarticleunder-right-2_26500,952,24,26
2024/2/6,p_kosodatelife_300x250_relatedarticleunder_26500,2427,35,14
2024/2/6,p_kosodatelife_300x250_right-2_26500,2588,61,24
2024/2/6,p_kosodatelife_300x600_pc-h2_26500,5149,238,46
2024/2/6,p_kosodatelife_300x600_pc-mokujishita_26500,5057,180,36
2024/2/6,p_kosodatelife_728x90_overlay_26500,3298,183,55
2024/2/6,p_kotonohaweb_300x250_kiji2_29298,270,3,12
2024/2/6,p_koukousoccer.com_300x250_news-kijishita1_25950,4636,174,37
2024/2/6,p_koukousoccer.com_300x250_news-kijishita2_25950,4030,119,30
2024/2/6,p_koukousoccer.com_300x250_news-right_25950,2915,61,21
2024/2/6,p_koukousoccer.com_300x250_report-kiji1_25950,193,4,23
2024/2/6,p_koukousoccer.com_300x250_report-kiji2_25950,171,2,12
2024/2/6,p_koukousoccer.com_300x250_report-right_25950,173,3,17
2024/2/6,p_kpopjuice_1x1_webreward_28377,1410,431,305
2024/2/6,p_kpopjuice_300x250_rectangle3_28377,1613,25,16
2024/2/6,p_kuruma-news_682x100_kiji-title_20775,84673,5039,60
2024/2/6,p_kuruma-news_728x90_kijioverlay_20775,45406,4776,105
2024/2/6,p_kuruma-news_970x250_gallery-headar_20775,314539,40472,129
2024/2/6,p_kuruma-news_970x250_kiji-headar_20775,77629,7475,96
2024/2/6,p_kuruma-news_970x250_top-itirann-headar_20775,8131,937,115
2024/2/6,p_kuruma-news_300x250_browsi1_20775,52952,5142,97
2024/2/6,p_kuruma-news_300x250_browsi2_20775,52554,4540,86
2024/2/6,p_kuruma-news_300x250_browsi3_20775,31646,3538,112
2024/2/6,p_kuruma-news_300x250_browsi4_20775,29379,2699,92
2024/2/6,p_kuruma-news_300x600_gallery-right1st_20775,326965,95426,292
2024/2/6,p_kuruma-news_300x600_kiji-right1st_20775,70457,4156,59
2024/2/6,p_kuruma-news_300x600_top-itirann-right1st_20775,6673,565,85
2024/2/6,p_kuruma-news_336x280_gallery-belowpictureleft_20775,300461,33506,112
2024/2/6,p_kuruma-news_336x280_gallery-belowpictureright_20775,316767,32258,102
2024/2/6,p_kuruma-news_336x280_gallery-right2nd_20775,213687,9045,42
2024/2/6,p_kuruma-news_336x280_gallery-right3rd_20775,295231,3789,13
2024/2/6,p_kuruma-news_336x280_kiji-belowpicture_20775,95923,13581,142
2024/2/6,p_kuruma-news_336x280_kiji-kijisitaleft_20775,98370,9095,92
2024/2/6,p_kuruma-news_336x280_kiji-kijisitaright_20775,100769,7996,79
2024/2/6,p_kuruma-news_336x280_kiji-right2nd_20775,97154,4204,43
2024/2/6,p_kuruma-news_336x280_kiji-right3rd_20775,90554,3751,41
2024/2/6,p_kuruma-news_336x280_right4thtop_20775,7076,87,12
2024/2/6,p_kuruma-news_336x280_top-itirann-right3rd_20775,7611,214,28
2024/2/6,p_kuruma-news_336x280_top-itirann-right2nd_20775,7156,297,42
2024/2/6,p_kuruma-newsoverlay_728x90_pictureoverlay_22996,279878,27487,98
2024/2/6,p_kuruma-newscatalog_970x250_header_26866,3491,684,196
2024/2/6,p_kuruma-newsusedcar_970x250_header_28861,2735,531,194
2024/2/6,p_kurumania_300x600_pc-left-colum_22613,1204,25,21
2024/2/6,p_kurumania_300x600_pc-right-colum_22613,1709,43,25
2024/2/6,p_kurumania_728x90_pc-overlay_22613,708,11,16
2024/2/6,p_kurashino_300x250_titleshita-right_27544,1,0,1
2024/2/6,p_kurashino_300x250_kizinaka1-left_27544,1,0,25
2024/2/6,p_kurashino_300x250_kizinaka1-right_27544,1,0,13
2024/2/6,p_kurashino_300x250_kizinaka2-left_27544,1,0,10
2024/2/6,p_kurashino_300x250_kizinaka2-right_27544,1,0,12
2024/2/6,p_kurashino_300x250_kizinaka3-left_27544,1,0,10
2024/2/6,p_kurashino_300x250_kizinaka3-right_27544,1,0,16
2024/2/6,p_kurashino_300x250_mokujishita-left_27544,1,0,13
2024/2/6,p_kurashino_300x250_mokujishita-right_27544,1,0,10
2024/2/6,p_kurashino_728x90_overlay_27544,1,0,15
2024/2/6,p_kyouteibiyoripc_728x90_overlay_27285,3,1,260
2024/2/6,p_lasisa_1x1_offerwall_28833,1175,1397,1189
2024/2/6,p_lasisa_300x250_topkijileft_28833,98,2,19
2024/2/6,p_lasisa_300x250_topkijiright_28833,96,2,19
2024/2/6,p_lasisa_300x250_topright2nd_28833,184,3,17
2024/2/6,p_lasisa_300x250_topright3rd_28833,155,2,12
2024/2/6,p_lasisa_300x250_toprightcollum1st_28833,185,4,22
2024/2/6,p_lasisa_300x250_browsi4_28833,1757,101,58
2024/2/6,p_lasisa_300x250_browsi5_28833,406,25,62
2024/2/6,p_lasisa_300x250_browsi6_28833,406,24,60
2024/2/6,p_lasisa_300x250_browsi1_28833,2818,153,54
2024/2/6,p_lasisa_300x250_browsi2_28833,2586,133,51
2024/2/6,p_lasisa_300x250_browsi3_28833,2013,127,63
2024/2/6,p_lasisa_300x250_photokijileft_28833,6921,441,64
2024/2/6,p_lasisa_300x250_photokijiright_28833,6925,374,54
2024/2/6,p_lasisa_300x250_photoright3rd_28833,3326,58,17
2024/2/6,p_lasisa_300x250_photoright1st_28833,6652,340,51
2024/2/6,p_lasisa_300x250_photoright2nd_28833,4416,107,24
2024/2/6,p_lasisa_300x250_postkijileft_28833,3860,300,78
2024/2/6,p_lasisa_300x250_postkijiright_28833,3716,241,65
2024/2/6,p_lasisa_300x250_postright1st_28833,2052,61,30
2024/2/6,p_lasisa_300x250_postright2nd_28833,2945,113,38
2024/2/6,p_lasisa_300x250_postright3rd_28833,2333,63,27
2024/2/6,p_lasisa_728x90_photooverlay_28833,6452,338,52
2024/2/6,p_lasisa_728x90_postoverlay_28833,3357,198,59
2024/2/6,p_lasisa_970x250_top-header_28833,107,5,49
2024/2/6,p_lasisa_970x250_photoheader_28833,6882,577,84
2024/2/6,p_lasisa_970x250_postheader_28833,2969,148,50
2024/2/6,p_look_300x250_allpage-toprightcolumn_27472,50,1,24
2024/2/6,p_locari.gliastudio_640x360_instream-1_30509,197,17,85
2024/2/6,p_locari.gliastudio_640x360_instream-2_30509,93,19,202
2024/2/6,p_locari.gliastudio_640x360_instream-3_30509,139,39,283
2024/2/6,p_locari.gliastudio_640x360_instream-4_30509,137,77,561
2024/2/6,p_locari.gliastudio_640x360_instream-5_30509,963,980,1017
2024/2/6,p_locari_300x250_undersns_13614,1462,108,74
2024/2/6,p_locari_300x250_browsi4_13614,948,30,31
2024/2/6,p_locari_300x250_browsi5_13614,566,20,36
2024/2/6,p_locari_300x250_browsi6_13614,567,16,28
2024/2/6,p_locari_300x250_browsi1_13614,1434,55,38
2024/2/6,p_locari_300x250_browsi2_13614,1465,47,32
2024/2/6,p_locari_300x250_browsi3_13614,1042,39,38
2024/2/6,p_locari_300x250_footer-1_13614,800,16,20
2024/2/6,p_locari_300x250_footer-2_13614,532,6,12
2024/2/6,p_locari_728x90_overlay_13614,3034,80,26
2024/2/6,p_locari_970x250_header_13614,1943,125,64
2024/2/6,p_loto-sokuhou_160x600_sidebar_31196,6851,170,25
2024/2/6,p_loto-sokuhou_728x90_overlay_31196,9956,1704,171
2024/2/6,p_love-spo_728x90_overlay_29990,455,51,111
2024/2/6,p_love-spo_300x250_informationleft_29990,18,1,42
2024/2/6,p_love-spo_300x250_informationright_29990,8,0,28
2024/2/6,p_love-spo_300x250_kijimenuleft_29990,57,2,38
2024/2/6,p_love-spo_300x250_kijimenuright_29990,54,2,37
2024/2/6,p_love-spo_300x250_kijinaka3left_29990,622,22,35
2024/2/6,p_love-spo_300x250_kijinaka3right_29990,604,22,36
2024/2/6,p_love-spo_300x250_kijinaka1left_29990,538,46,85
2024/2/6,p_love-spo_300x250_kijinaka1right_29990,390,33,85
2024/2/6,p_love-spo_300x250_kijinaka2left_29990,637,30,47
2024/2/6,p_love-spo_300x250_kijinaka2right_29990,588,28,47
2024/2/6,p_love-spo_300x250_kijisita1right_29990,433,33,76
2024/2/6,p_love-spo_300x250_right_29990,429,24,57
2024/2/6,p_love-spo_300x250_sportscolumnleft_29990,29,2,57
