date,ad_unit,adx_impressions,adx_revenue,avg_adx_cpm
2024/2/5,***************************************,41,2,49
2024/2/5,*****************************************,1,0,2
2024/2/5,*********************************,349,9,25
2024/2/5,*****************************************,1,0,10
2024/2/5,*************************************,8,0,6
2024/2/5,*************************************,3,0,7
2024/2/5,**************************************,95,13,140
2024/2/5,*************************************,45,1,14
2024/2/5,*********************************,2,0,19
2024/2/5,********************************,11,0,40
2024/2/5,********************************,256,10,41
2024/2/5,*******************************,72,1,11
2024/2/5,***********************************,26,6,231
2024/2/5,**********************************,75,2,22
2024/2/5,***********************************************,22,0,6
2024/2/5,***************************************,2,0,60
2024/2/5,************************************,26,4,166
2024/2/5,***********************************,27,1,27
2024/2/5,**************************************,1,0,7
2024/2/5,******************************************,2,1,350
2024/2/5,*************************************,2139,185,86
2024/2/5,**************************************,204,12,58
2024/2/5,********************************************,52,77,1477
2024/2/5,**************************************,12649,317,25
2024/2/5,*******************************************,2554,71,28
2024/2/5,************************************,3,1,182
2024/2/5,***********************************,31,5,153
2024/2/5,**********************************,1615,128,79
2024/2/5,***************************************,4,2,452
2024/2/5,*******************************,26,1,44
2024/2/5,*******************************,2,0,70
2024/2/5,***********************************,18,1,53
2024/2/5,**********************************,67244,1848,27
2024/2/5,***************************************,2487,84,34
2024/2/5,********************************,277,21,77
2024/2/5,*********************************,352,43,123
2024/2/5,************************************,1,0,295
2024/2/5,***********************************,1,0,103
2024/2/5,**********************************,3,0,96
2024/2/5,**********************************,3,0,20
2024/2/5,************************************,217,7,33
2024/2/5,************************************,25,2,64
2024/2/5,************************************,560,14,26
2024/2/5,****************************************,18,0,2
2024/2/5,****************************************,3,0,3
2024/2/5,**********************************,139,3,22
2024/2/5,**************************************,9,2,202
2024/2/5,*************************************,13,1,45
2024/2/5,*************************************,2,0,21
2024/2/5,************************************,1,0,301
2024/2/5,***********************************,2,0,38
2024/2/5,***********************************,1,0,14
2024/2/5,**************************************,13,1,107
2024/2/5,*************************************,22,0,18
2024/2/5,***********************************,4,0,27
2024/2/5,****************************************,3,0,17
2024/2/5,***********************************,15,0,20
2024/2/5,**************************************************,10,1,79
2024/2/5,***************************************************,11,2,193
2024/2/5,*****************************************,5,0,23
2024/2/5,**************************************,242,6,25
2024/2/5,*************************************,16,0,13
2024/2/5,*****************************************,36,2,57
2024/2/5,************************************,1004,17,17
2024/2/5,******************************************,1,0,13
2024/2/5,****************************************,3,0,10
2024/2/5,**********************************,137,3,23
2024/2/5,************************************,2,0,20
2024/2/5,**********************************,580,7,12
2024/2/5,**************************************,2327,35,15
2024/2/5,************************************,3351,40,12
2024/2/5,**********************************,84,3,30
2024/2/5,*********************************,23,1,32
2024/2/5,************************************,41,2,50
2024/2/5,*****************************************,11,1,54
2024/2/5,*************************************,2,0,33
2024/2/5,*****************************************,2,1,307
2024/2/5,***********************************,194,4,18
2024/2/5,**********************************************************,28,1,25
2024/2/5,*******************************************,3,2,747
2024/2/5,***********************************,26,3,128
2024/2/5,***********************************,10,0,22
2024/2/5,***************************************,12,1,81
2024/2/5,***********************************,208,4,18
2024/2/5,**********************************,268,6,21
2024/2/5,************************************,1,0,22
2024/2/5,************************************,5,0,9
2024/2/5,**************overlay*******,1112,85,76
2024/2/5,*************overlay*******,1032,68,66
2024/2/5,*****************************************************,773,77,99
2024/2/5,*****************************************************,366,26,70
2024/2/5,*********************************************,623,25,41
2024/2/5,*************************************************,94,7,76
2024/2/5,******************************,2138,59,28
2024/2/5,******************************,2040,52,26
2024/2/5,*****************************,1789,45,25
2024/2/5,**************************,7610,200,26
2024/2/5,*****************************,2545,648,255
2024/2/5,**********************************,6854,126,18
2024/2/5,**********************************,17292,891,52
2024/2/5,**********************************,10723,203,19
2024/2/5,**********************************,14665,530,36
2024/2/5,**********************************,11182,164,15
2024/2/5,**********************************,11115,392,35
2024/2/5,**********************************,8142,143,18
2024/2/5,**********************************,8346,276,33
2024/2/5,**********************************,8247,139,17
2024/2/5,*******************************,54303,488,9
2024/2/5,****************************,10362,174,17
2024/2/5,*************************overlay******************,21225,1519,72
2024/2/5,****************************************************,5475,98,18
2024/2/5,****************************************************,24526,1036,42
2024/2/5,****************************************************,3803,67,18
2024/2/5,****************************************************,12446,563,45
2024/2/5,****************************************************,3129,53,17
2024/2/5,****************************************************,9880,432,44
2024/2/5,****************************************************,2611,44,17
2024/2/5,****************************************************,10573,382,36
2024/2/5,****************************************************,11324,192,17
2024/2/5,******************************************************,3908,71,18
2024/2/5,*******************************************************,6574,117,18
2024/2/5,**********************************************************,15147,338,22
2024/2/5,********************************************************,2326,39,17
2024/2/5,*********************************************,1,0,57
2024/2/5,**************************************,1235,1740,1409
2024/2/5,*****************************************************,9042,13044,1443
2024/2/5,***********************************************,5996,639,107
2024/2/5,**************************************************,5088,277,54
2024/2/5,**********************************************,2703,72,27
2024/2/5,**************************************,29,0,16
2024/2/5,********************************,4608,4298,933
2024/2/5,******************************************,23,0,14
2024/2/5,**************************************,24,0,13
2024/2/5,******************************************,10,0,1
2024/2/5,********************************************,22613,770,34
2024/2/5,****************************************************,17624,401,23
2024/2/5,***************************************************,18961,448,24
2024/2/5,************************************************,2486,53,21
2024/2/5,***************************************************,3351,28,8
2024/2/5,***********************************************,5436,530,98
2024/2/5,***********************************************,7596,61,8
2024/2/5,*********************************************,5803,64,11
2024/2/5,************************************,1243,71,57
2024/2/5,*************************************************,120,40,331
2024/2/5,*******************************************,1596,128,80
2024/2/5,******************************************************,35742,614,17
2024/2/5,********************************************,11675,5861,502
2024/2/5,*********************************************************,3,0,67
2024/2/5,******************************************************,3,0,57
2024/2/5,***********************************,47,1,12
2024/2/5,******************************************,26,4,157
2024/2/5,**********************************************,131,4,31
2024/2/5,*******************************************,43,0,11
2024/2/5,**********************************************,505,22,44
2024/2/5,**********************overlay*****,491,19,38
2024/2/5,*******************************************,260,9,35
2024/2/5,************************************,311,21,67
2024/2/5,************************************,1,0,11
2024/2/5,******************************************,416,102,245
2024/2/5,*******************************************************,288,9,31
2024/2/5,*****************************************************************,270,9,32
2024/2/5,*****************************************************************,291,6,21
2024/2/5,*****************************************************************,251,5,21
2024/2/5,*****************************************************************,408,11,26
2024/2/5,*****************************************************************,333,7,22
2024/2/5,********************************************************,653,24,37
2024/2/5,********************************************************,387,11,28
2024/2/5,************************************************,8,0,10
2024/2/5,************************overlay******,1892,101,54
2024/2/5,****************************************************,406,10,26
2024/2/5,****************************************************,392,23,58
2024/2/5,*********************************************************,487,15,30
2024/2/5,********************************************************,281,23,81
2024/2/5,************************************************,13,4,314
2024/2/5,*************************overlay******,5293,415,78
2024/2/5,******************************************************************,362,19,51
2024/2/5,******************************************************************,1580,52,33
2024/2/5,******************************************************************,492,28,58
2024/2/5,******************************************************************,324,14,43
2024/2/5,******************************************************************,116,7,60
2024/2/5,******************************************************************,92,4,42
2024/2/5,*********************************************************,3773,135,36
2024/2/5,*********************************************************,955,62,65
2024/2/5,*************************************************,50,1,24
2024/2/5,*************************************************,23,1,26
2024/2/5,*****************************************************,3600,192,53
2024/2/5,**********************************************************,100,23,228
2024/2/5,*****************************************************,98,7,73
2024/2/5,*********************************************************,4549,303,67
2024/2/5,*************************************************,57,3,61
2024/2/5,******************************,1,0,1
2024/2/5,****************************************,5438,16,3
2024/2/5,************************************,6349,18,3
2024/2/5,*********************************,5526,17,3
2024/2/5,************************************,1505,1662,1104
2024/2/5,********************************************,49499,1900,38
2024/2/5,**************************************,20705,1188,57
2024/2/5,************************************,19824,699,35
2024/2/5,***************************************,236,8,36
2024/2/5,***************************************,171,5,28
2024/2/5,***************************************,139,3,22
2024/2/5,***************************************,17911,749,42
2024/2/5,*************************************************,7246,533,74
2024/2/5,************************overlay******,21501,681,32
2024/2/5,**********************************************,729,236,324
2024/2/5,****************************************,12,5,386
2024/2/5,***********************************,214,100,465
2024/2/5,*****************************************,10584,834,79
2024/2/5,*************************************,7245,282,39
2024/2/5,**********************************************,178,92,519
2024/2/5,***********************************************************,4805,197,41
2024/2/5,*******************************************************,760,17,22
2024/2/5,***********************************************,2754,158,57
2024/2/5,****************************************************,33,1,18
2024/2/5,*************************************************,245,5,21
2024/2/5,*************************************************,168,3,18
2024/2/5,*******************************************************,235,5,22
2024/2/5,*******************************************************,270,8,29
2024/2/5,***************************************************,4660,239,51
2024/2/5,***************************************************,4280,242,57
2024/2/5,*************************************************,4048,364,90
2024/2/5,************************************************,29,1,19
2024/2/5,***********************************************,492,11,22
2024/2/5,***********************************overlay******,4873,415,85
2024/2/5,***********************************,7935,29,4
2024/2/5,*****************************************,7970,30,4
2024/2/5,***************************************,8407,31,4
2024/2/5,**********************************,664,2,3
2024/2/5,*****************************************,517,2,4
2024/2/5,*****************************************,371,1,4
2024/2/5,***************************************,240,1188,4951
2024/2/5,*********************************************,28133,4411,157
2024/2/5,*********************************************,72,43,599
2024/2/5,********************************************************,776,11,14
2024/2/5,**************************************,6,1,114
2024/2/5,******************************,613,891,1454
2024/2/5,*****************************************,1,0,308
2024/2/5,**********************************************,963,16,17
2024/2/5,**********************************************,70732,83130,1175
2024/2/5,******************************************************,2,0,245
2024/2/5,****************************************************,114,21,185
2024/2/5,**************************************************,4008,4379,1093
2024/2/5,*******************************,9655,10761,1115
2024/2/5,*********************************************,6591,813,123
2024/2/5,***************************************,161,18,114
2024/2/5,*****************************************,25786,2243,87
2024/2/5,***********************************************,56,7,121
2024/2/5,**************************************************,103,9,89
2024/2/5,**************************************************,4668,219,47
2024/2/5,*************************************,16123,1689,105
2024/2/5,***************************************,2348,229,97
2024/2/5,********************************,374,27,72
2024/2/5,******************************************,279,25,91
2024/2/5,************************************,26296,1920,73
2024/2/5,***********************************************,262,120,460
2024/2/5,****************************************,103966,3012,29
2024/2/5,**********************************,191133,19026,100
2024/2/5,**********************************,60370,6430,107
2024/2/5,**********************************,13971,1855,133
2024/2/5,**********************************************,122854,22986,187
2024/2/5,**********************************************,84152,12103,144
2024/2/5,***********************************,208175,26568,128
2024/2/5,***********************************,220341,19771,90
2024/2/5,************************************,217383,22558,104
2024/2/5,****************************************,24583,1094,44
2024/2/5,********************************,188720,22973,122
2024/2/5,*************overlay*********overlay******,203691,36685,180
2024/2/5,*************overlay****************overlay******,70470,14444,205
2024/2/5,*******************************************,8296,41,5
2024/2/5,*******************************************,19870,751,38
2024/2/5,*******************************************,6511,73,11
2024/2/5,*******************************************,10961,451,41
2024/2/5,*******************************************,5277,60,11
2024/2/5,*******************************************,7882,426,54
2024/2/5,*******************************************,4667,40,9
2024/2/5,*******************************************,4592,95,21
2024/2/5,*******************************************,10959,116,11
2024/2/5,*********************************************,7855,54,7
2024/2/5,************************************************,755,7,10
2024/2/5,************************************************,1448,95,65
2024/2/5,*************************************************,15090,688,46
2024/2/5,**********************************************,1014,8,8
2024/2/5,**********************************************,785,8,10
2024/2/5,************************************************,5622,86,15
2024/2/5,************************overlay******************,17143,442,26
2024/2/5,*********************************,165,4,26
2024/2/5,*********************************,222,3,13
2024/2/5,****************************************,260,3,13
2024/2/5,**************************************,1434,48,33
2024/2/5,**************************************,1481,52,35
2024/2/5,**************************************,2057,49,24
2024/2/5,**************************************,1955,43,22
2024/2/5,**************************************,1797,36,20
2024/2/5,**********************************,542,11,20
2024/2/5,***************************************,391,10,24
2024/2/5,***********************************,100,2,24
2024/2/5,***********************************,83,1,17
2024/2/5,**************overlay********************,78,2,28
2024/2/5,**************overlay******,692,14,21
2024/2/5,***************overlay******,1067,75,71
2024/2/5,*****************overlay**********,76832,7727,101
2024/2/5,****************overlay*********,55,1,25
2024/2/5,****************overlay******,16665,214,13
2024/2/5,*********************************************,2041,66,32
2024/2/5,************************************************,15431,246,16
2024/2/5,**************************************,1962,113,58
2024/2/5,**************************************,218,12,56
2024/2/5,**********************overlay******,4612,320,69
2024/2/5,*******************************,1125,21,19
2024/2/5,************************overlay******,16747,870,52
2024/2/5,********************************************,1,0,11
2024/2/5,***********************************,65,1,17
2024/2/5,***********************************,44,1,21
2024/2/5,***********************************,99,5,52
2024/2/5,***********************************,126,5,40
2024/2/5,***********************************,77,2,22
2024/2/5,*****************overlay******,137,9,69
2024/2/5,*********************************************,727,445,612
2024/2/5,*************************************,741,99,133
2024/2/5,*************************************,347,18,52
2024/2/5,*************************************,65,2,36
2024/2/5,*************************************,104,2,18
2024/2/5,************************************,194,10,49
2024/2/5,************************************,112,4,37
2024/2/5,***********************************,1505,26,17
2024/2/5,**********************************************,201,17,83
2024/2/5,*******************************************,196,38,192
2024/2/5,******************************************,27469,3560,130
2024/2/5,*****************************************,23660,2613,110
2024/2/5,******************************************,21150,669,32
2024/2/5,******************************************,21760,3231,148
2024/2/5,************************************,3191,394,123
2024/2/5,************************************,1152,146,126
2024/2/5,************************************,466,57,121
2024/2/5,************************************,16439,2294,140
2024/2/5,************************************,13391,1722,129
2024/2/5,************************************,5997,774,129
2024/2/5,*************************************************,11408,1273,112
2024/2/5,******************************************,13627,1876,138
2024/2/5,**************************************,19769,1803,91
2024/2/5,**************************overlay******,15461,3180,206
2024/2/5,*****************************overlay******,8477,1609,190
2024/2/5,************************************************,29622,1259,42
2024/2/5,************************************************,13940,339,24
2024/2/5,************************************************,8601,97,11
2024/2/5,************************************************,10595,345,33
2024/2/5,************************************************,11704,193,16
2024/2/5,************************************************,11571,178,15
2024/2/5,************************************************,15111,1071,71
2024/2/5,************************************************,9873,159,16
2024/2/5,***************************************************,2112,43,21
2024/2/5,***************************************************,1583,19,12
2024/2/5,*****************************************************,1452,12,8
2024/2/5,**************************************************,15845,343,22
2024/2/5,*****************************************************,2694,242,90
2024/2/5,******************************************************,21965,892,41
2024/2/5,****************************************************,11927,98,8
2024/2/5,*****************************overlay******************,28886,1133,39
2024/2/5,***************************************************,20203,5795,287
2024/2/5,***************************************************,13247,3202,242
2024/2/5,***************************************************,13899,4248,306
2024/2/5,********************************,40517,1806,45
2024/2/5,********************************,38042,1707,45
2024/2/5,********************************,21243,1181,56
2024/2/5,****************************************,326,5,17
2024/2/5,*************************************,1106,14,12
2024/2/5,****************************************,1425,98,69
2024/2/5,****************************************,8788,242,28
2024/2/5,***************************************,3118,36,12
2024/2/5,**************************************,557,35,63
2024/2/5,**************************************,673,21,32
2024/2/5,**********************************,4525,52,12
2024/2/5,**********************************,2653,41,15
2024/2/5,**********************************,4432,243,55
2024/2/5,**********************************,1549,15,10
2024/2/5,**********************************,5621,183,33
2024/2/5,**********************************,1684,27,16
2024/2/5,**********************************,2502,70,28
2024/2/5,**********************************,2293,69,30
2024/2/5,**********************************,13465,327,24
2024/2/5,****************************************,518,9,17
2024/2/5,****************************************,669,13,20
2024/2/5,****************************,685,4,6
2024/2/5,*************************************,2039,24,12
2024/2/5,*************************************,1993,26,13
2024/2/5,****************************************,2829,202,71
2024/2/5,****************************************,2834,274,97
2024/2/5,****************************,2117,59,28
2024/2/5,********************************,14461,343,24
2024/2/5,********************************,8335,198,24
2024/2/5,*****************************************,13105,280,21
2024/2/5,*****************************************,18088,381,21
2024/2/5,***************************************,4695,47,10
2024/2/5,***************************************,3913,56,14
2024/2/5,**************************************,1168,66,57
2024/2/5,**************************************,1304,69,53
2024/2/5,**************************************,1047,48,46
2024/2/5,**************************************,1415,104,74
2024/2/5,***********************************,3295,35,11
2024/2/5,***********************************,2703,33,12
2024/2/5,***********************************,18773,421,22
2024/2/5,***********************************,18143,695,38
2024/2/5,***********************************,3277,43,13
2024/2/5,***********************************,4718,68,14
2024/2/5,***********************************,17498,373,21
2024/2/5,***********************************,20802,481,23
2024/2/5,***********************************,3595,50,14
2024/2/5,***********************************,3594,49,14
2024/2/5,***********************************,17278,367,21
2024/2/5,***********************************,15225,324,21
2024/2/5,***********************************,3374,36,11
2024/2/5,***********************************,1664,24,15
2024/2/5,***********************************,14160,287,20
2024/2/5,***********************************,11935,254,21
2024/2/5,***********************************,4789,105,22
2024/2/5,***********************************,6406,150,23
2024/2/5,************************overlay******************,51003,2737,54
2024/2/5,********************************,1861,82,44
2024/2/5,*********************************************,18776,2116,113
2024/2/5,*********************************************,14493,1426,98
2024/2/5,**************************************,1696,209,123
2024/2/5,******************************,8821,399,45
2024/2/5,*******************************,4662,109,23
2024/2/5,*****************************,4423,121,27
2024/2/5,*****************overlay*********,52,1,25
2024/2/5,*******************************************,111,3,23
2024/2/5,*************************************overlay******,430,30,69
2024/2/5,******************************************,80,4,47
2024/2/5,************************overlay******,233,9,41
2024/2/5,*********************************,2238,69,31
2024/2/5,*********************************,17008,554,33
2024/2/5,*********************************,28834,845,29
2024/2/5,*********************************,35939,1110,31
2024/2/5,*******************************,22282,716,32
2024/2/5,*******************************,12294,499,41
2024/2/5,*********************************,71887,2129,30
2024/2/5,*********************************,1708,53,31
2024/2/5,*****************************************,78,16,201
2024/2/5,********************overlay******,30,1,18
2024/2/5,************************************,241,86,358
2024/2/5,**********************************************,2604,155,60
2024/2/5,**********************************************,813,15,19
2024/2/5,*************************************,29,4,134
2024/2/5,************************************,23,1,47
2024/2/5,************************************************,415,49,118
2024/2/5,********************************************************,351,34,97
2024/2/5,*********************************************,225,21,92
2024/2/5,*************************************************,454,70,155
2024/2/5,*****************************************,4,0,16
2024/2/5,*******************************************,7,0,34
2024/2/5,****************************************************,6,0,38
2024/2/5,*********************************,224,31,140
2024/2/5,***************************************,292,42,143
2024/2/5,************************************************,200,23,115
2024/2/5,****************************************,6,0,36
2024/2/5,***************************************************,29056,1982,68
2024/2/5,*****************************************,27550,1261,46
2024/2/5,***********************************,10105,450,45
2024/2/5,*********************************,15626,724,46
2024/2/5,***************************************,2,0,31
2024/2/5,*************************************,1,0,21
2024/2/5,************************************,2,0,45
2024/2/5,*****************************************,3,0,29
2024/2/5,**********************************,6719,231,34
2024/2/5,**********************************,14098,491,35
2024/2/5,**********************************,10817,371,34
2024/2/5,**********************************,4256,151,35
2024/2/5,**********************************,3927,100,26
2024/2/5,**********************************,3569,82,23
2024/2/5,***********************************,10255,323,32
2024/2/5,***************************************,12250,793,65
2024/2/5,****************************************,4,0,24
2024/2/5,*************************************,12,0,25
2024/2/5,*************************************************,12,0,38
2024/2/5,************************************,110358,7250,66
2024/2/5,*****************************************,73690,9891,134
2024/2/5,*********************************************,25689,423,16
2024/2/5,*********************************************,78135,1784,23
2024/2/5,*********************************************,44397,838,19
2024/2/5,*********************************************,25279,341,13
2024/2/5,**************************************,9675,1077,111
2024/2/5,**************************************,5588,546,98
2024/2/5,**************************************,2798,266,95
2024/2/5,**************************************,45493,4392,97
2024/2/5,**************************************,26736,2517,94
2024/2/5,**************************************,15291,1806,118
2024/2/5,******************************************,3468,2179,628
2024/2/5,***************************************,106688,9003,84
2024/2/5,***************************************,211469,12178,58
2024/2/5,*****************overlay********************,5995,11846,1976
2024/2/5,*****************overlay*********overlay******,76401,9611,126
2024/2/5,************************************,220083,24876,113
2024/2/5,****************************************,432369,14746,34
2024/2/5,****************************************,327327,6905,21
2024/2/5,****************************************,182052,3400,19
2024/2/5,****************************************,91652,1966,21
2024/2/5,**************************************,272450,21257,78
2024/2/5,*********************************,16783,2431,145
2024/2/5,*********************************,226300,27319,121
2024/2/5,*********************************,62426,10883,174
2024/2/5,*********************************,8256,1061,129
2024/2/5,*************************************,4397,2752,626
2024/2/5,********************************,127110,1066,8
2024/2/5,**********************************,312738,49601,159
2024/2/5,**********************************,628164,53505,85
2024/2/5,************overlay*********overlay******,487885,40069,82
2024/2/5,*************************************************,119,2,20
2024/2/5,***********************overlay******,181,10,56
2024/2/5,*****************************************,21851,209,10
2024/2/5,***********************overlay******,97617,20569,211
2024/2/5,************************************,423521,50141,118
2024/2/5,****************************************,89906,2151,24
2024/2/5,****************************************,379335,11981,32
2024/2/5,****************************************,197158,4541,23
2024/2/5,****************************************,151969,1689,11
2024/2/5,********************************,6241,217,35
2024/2/5,********************************,13537,8640,638
2024/2/5,**********************************,278091,42602,153
2024/2/5,**********************************,863726,117758,136
2024/2/5,***********overlay*********overlay******,454699,63734,140
2024/2/5,*****************overlay******,1166,429,368
2024/2/5,**********************************,3215,1402,436
2024/2/5,*****************************************,959,221,230
2024/2/5,*****************************************,901,206,228
2024/2/5,*******************overlay******,2171,597,275
2024/2/5,*******************overlay******,13795,386,28
2024/2/5,************************************,2492,61,25
2024/2/5,************************************,20254,454,22
2024/2/5,************************************,28313,668,24
2024/2/5,************************************,39735,938,24
2024/2/5,**********************************,50504,1196,24
2024/2/5,**********************************,21572,573,27
2024/2/5,************************************,56113,1355,24
2024/2/5,************************************,1234,26,21
2024/2/5,**************************************,825,110,133
2024/2/5,*****************overlay*********,12,0,18
2024/2/5,*************************************,208,42,200
2024/2/5,****************overlay*********,6,0,42
2024/2/5,*******************************,32493,1809,56
2024/2/5,**************************************,249,21,86
2024/2/5,*****************************************,15,0,9
2024/2/5,***********************************,57,1,12
2024/2/5,*****************************************,9,0,11
2024/2/5,***********************************,50,0,9
2024/2/5,*****************************,10273,517,50
2024/2/5,***************overlay******,35,1,29
2024/2/5,**************************************,52,12,236
2024/2/5,***********************************************,8058,671,83
2024/2/5,***********************************************,291,5,18
2024/2/5,***********************************************,373,8,22
2024/2/5,*************************************************,146,3,20
2024/2/5,*************************************************,18348,758,41
2024/2/5,*************************************,13,0,10
2024/2/5,************************************,29,0,11
2024/2/5,************************************************,556,21,38
2024/2/5,********************************************************,690,22,31
2024/2/5,*********************************************,652,23,35
2024/2/5,*************************************************,1210,32,26
2024/2/5,*****************************************,34,1,19
2024/2/5,*******************************************,47,1,16
2024/2/5,****************************************************,30,0,13
2024/2/5,*********************************,1783,28,16
2024/2/5,***************************************,933,43,46
2024/2/5,************************************************,626,25,40
2024/2/5,****************************************,45,1,15
2024/2/5,*********************************,9939,173,17
2024/2/5,*********************************,37125,728,20
2024/2/5,*********************************,47775,884,18
2024/2/5,*********************************,29159,513,18
2024/2/5,*******************************,62375,1233,20
2024/2/5,*******************************,59127,1675,28
2024/2/5,*********************************,97888,2200,22
2024/2/5,*********************************,16960,311,18
2024/2/5,****************************************,4915,1832,373
2024/2/5,*********************************************,2881,290,101
2024/2/5,*********************************************,2795,165,59
2024/2/5,*********************************************,1388,97,70
2024/2/5,********************************************,103,5,50
2024/2/5,********************************************,64,2,26
2024/2/5,********************************************,21,1,24
2024/2/5,*******************************************,457,8,18
2024/2/5,*******************************************,1261,43,34
2024/2/5,*******************************************,762,15,20
2024/2/5,*******************************************,31,1,25
2024/2/5,*******************************************,148,9,59
2024/2/5,*******************************************,38,2,45
2024/2/5,*********************************************,3130,291,93
2024/2/5,*********************************************,6677,372,56
2024/2/5,*********************************************,3172,160,50
2024/2/5,******************************************,177,15,83
2024/2/5,******************************************,173,9,54
2024/2/5,******************************************,96,5,54
2024/2/5,*************************overlay******,12081,1931,160
2024/2/5,***********************************************,64,12,187
2024/2/5,**********************************************,112,5,43
2024/2/5,*********************************************,1376,41,30
2024/2/5,*********************************************,75,5,71
2024/2/5,*******************************************,147,7,46
2024/2/5,*****************************overlay******,3568,127,36
2024/2/5,**************************************,12548,4182,333
2024/2/5,********************************************,580,22,39
2024/2/5,********************************************,359,9,25
2024/2/5,***************************************************,13796,1180,86
2024/2/5,*************************************************************,285,12,40
2024/2/5,*************************************************************,18060,881,49
2024/2/5,*************************************************************,11713,519,44
2024/2/5,*************************************************************,4275,413,97
2024/2/5,*************************************************************,11445,316,28
2024/2/5,****************************************************,20771,1444,70
2024/2/5,****************************************************,33174,1195,36
2024/2/5,********************overlay******,72135,3379,47
2024/2/5,************************************************,23079,523,23
2024/2/5,************************************************,15365,471,31
2024/2/5,*****************************************************,7572,625,83
2024/2/5,****************************************************,55249,2028,37
2024/2/5,************************************************,272034,5553,20
2024/2/5,**********************************,3039,84,28
2024/2/5,*******************************,17864,1975,111
2024/2/5,*****************************************,745,117,157
2024/2/5,*****************************************,795,45,57
2024/2/5,**************************************,21508,3109,145
2024/2/5,*********************************,1224,135,110
2024/2/5,*********************************,346,39,112
2024/2/5,*********************************,114,14,120
2024/2/5,*********************************,21672,2189,101
2024/2/5,*********************************,12502,1245,100
2024/2/5,*********************************,6146,584,95
2024/2/5,**********************************************,7569,890,118
2024/2/5,**********************************,24982,2077,83
2024/2/5,********************************,18564,632,34
2024/2/5,********************************,9018,304,34
2024/2/5,********************************,6723,181,27
2024/2/5,**************************************,7583,1810,239
2024/2/5,***********overlay*********overlay******,15343,2178,142
2024/2/5,***********overlay****************overlay******,6470,923,143
2024/2/5,***********overlay*********************overlay******,839,58,70
2024/2/5,********************************,5698,69,12
2024/2/5,**************************************,5806,1381,238
2024/2/5,******************************,21173,658,31
2024/2/5,******************************,19120,562,29
2024/2/5,******************************,15074,451,30
2024/2/5,******************************,24637,790,32
2024/2/5,******************************,22230,679,31
2024/2/5,******************************,20492,623,30
2024/2/5,****************overlay******,53975,791,15
2024/2/5,********************************************,14391,418,29
2024/2/5,*****************************,34913,719,21
2024/2/5,*****************************,26683,631,24
2024/2/5,********************************************,32391,929,29
2024/2/5,**********************************************************,1,0,15
2024/2/5,**********************************************,125812,543,4
2024/2/5,********************************************,36182,1074,30
2024/2/5,**********************************************,150441,2729,18
2024/2/5,********************************************,71379,1968,28
2024/2/5,**********************************************,134217,2818,21
2024/2/5,********************************************,65113,1834,28
2024/2/5,**********************************************,101082,2597,26
2024/2/5,********************************************,81909,2200,27
2024/2/5,**********************************************,147166,2880,20
2024/2/5,********************************************,71680,2006,28
2024/2/5,**********************************************,170323,3570,21
2024/2/5,********************************************,68882,1846,27
2024/2/5,******************************************,228243,9892,43
2024/2/5,********************************************,160889,2666,17
2024/2/5,******************************************,16319,517,32
2024/2/5,********************************************,171679,1487,9
2024/2/5,******************************************,18280,571,31
2024/2/5,******************************************,27021,806,30
2024/2/5,************************interstitial*****************,66384,2517,38
2024/2/5,********************************************,34205,1047,31
2024/2/5,**********************************************,128208,1492,12
2024/2/5,********************************************,56532,1621,29
2024/2/5,**********************************************,185134,3120,17
2024/2/5,********************************************,39208,1159,30
2024/2/5,**********************************************,226560,3810,17
2024/2/5,********************************************,24455,678,28
2024/2/5,**********************************************,34661,1215,35
2024/2/5,**********************************************,155665,1184,8
2024/2/5,**********************************************,196146,2559,13
2024/2/5,**********************************************,149352,1377,9
2024/2/5,**********************************************,219490,2573,12
2024/2/5,***************************overlay*****,28512,1207,42
2024/2/5,************************************overlay*****,1184835,64485,54
2024/2/5,***************************overlay*************,244741,7408,30
2024/2/5,***************************overlay***************,4900,795,162
2024/2/5,**************************************,252,62,248
2024/2/5,*****************************,1470,93,63
2024/2/5,**********************************,1880,51,27
2024/2/5,**********************************,962,18,19
2024/2/5,****************************************,1477,30,20
2024/2/5,*********************************,1531,149,97
2024/2/5,********************overlay******,1436,107,75
2024/2/5,*************************************************,16010,812,51
2024/2/5,*************************************************,19107,518,27
2024/2/5,************************************,23238,1605,69
2024/2/5,***********************overlay******,12282,2073,169
2024/2/5,*************************************,2432,209,86
2024/2/5,*************************************,1159,26,23
2024/2/5,*******************overlay******,7989,195,24
2024/2/5,*************************************,7,0,15
2024/2/5,*************************************,10,0,27
2024/2/5,*********************************,9,0,29
2024/2/5,*********************************,7,0,29
2024/2/5,*****************************,6,0,14
2024/2/5,*****************overlay******,7,0,15
2024/2/5,*********************************************,1507,62,41
2024/2/5,***************************************,3150,216,68
2024/2/5,***************************************,1,0,41
2024/2/5,**********************************************,2181,152,70
2024/2/5,*******************************************,2685,299,111
2024/2/5,***********************overlay******,2869,584,204
2024/2/5,***********************************,6693,1335,200
2024/2/5,**************************************,261,47,178
2024/2/5,*****************overlay*********,2,0,47
2024/2/5,********************************************************,296438,15133,51
2024/2/5,********************************************************,379345,57544,152
2024/2/5,*****************************************,16437,1444,88
2024/2/5,*************************************************,2114,108,51
2024/2/5,**********************************************,281,8,30
